Date,Open,High,Low,Close,Adj Close,Volume
9-Sep-20,3320,3424,3295.5,3400.25,3400.25,1014612
8-Sep-20,3420.5,3447.25,3327.5,3335.5,3335.5,2026634
4-Sep-20,3455,3484.25,3347.75,3417.5,3417.5,1783626
3-Sep-20,3578.5,3586.5,3424.75,3461.5,3461.5,1908869
2-Sep-20,3529,3587,3526.25,3579.25,3579.25,924937
1-Sep-20,3493.75,3530,3484.25,3527,3527,701143
31-Aug-20,3508.5,3524.5,3490,3499,3499,680344
28-Aug-20,3487.75,3509.25,3480.75,3504.5,3504.5,713068
27-Aug-20,3479.5,3498.25,3464.75,3485.25,3485.25,1031257
26-Aug-20,3444.5,3483.5,3436.75,3480.25,3480.25,637492
25-Aug-20,3427,3448.75,3421.75,3443,3443,731804
24-Aug-20,3398,3429.25,3394,3427.5,3427.5,691359
21-Aug-20,3383.5,3396.25,3356.5,3392.5,3392.5,723095
20-Aug-20,3370,3387,3344.5,3380.75,3380.75,743300
19-Aug-20,3388.5,3395.5,3365.5,3372.75,3372.75,720650
18-Aug-20,3379.25,3390.5,3365.25,3387,3387,601229
17-Aug-20,3365.75,3383,3365,3379.75,3379.75,408070
14-Aug-20,3368.75,3380.25,3349.75,3361.5,3361.5,665298
13-Aug-20,3367.75,3382,3357.5,3367.75,3367.75,714190
12-Aug-20,3339.5,3382.25,3326.25,3370,3370,866719
11-Aug-20,3350.5,3379,3319.75,3330,3330,974384
10-Aug-20,3347.25,3357.25,3329,3352.75,3352.75,661329
7-Aug-20,3343.5,3347.75,3322.5,3344.75,3344.75,909596
6-Aug-20,3317.25,3346,3300.5,3344.25,3344.25,741215
5-Aug-20,3300.5,3323.5,3292.25,3316,3316,542479
4-Aug-20,3290.5,3301.5,3271,3300,3300,599455
3-Aug-20,3270.75,3295.5,3254.5,3288.5,3288.5,549146
31-Jul-20,3269.25,3273.75,3212.5,3263.5,3263.5,1170078
30-Jul-20,3256.75,3269.25,3195,3248.75,3248.75,1026724
29-Jul-20,3214.75,3257,3204.25,3252.5,3252.5,659438
28-Jul-20,3234.75,3246.5,3208,3213,3213,811743
27-Jul-20,3210.5,3235,3192,3232.25,3232.25,761517
24-Jul-20,3229.75,3239,3191.75,3204,3204,1041284
23-Jul-20,3267.5,3284.5,3214.25,3227.5,3227.5,1187809
22-Jul-20,3249.25,3271.5,3227.25,3265.5,3265.5,870907
21-Jul-20,3243.75,3273,3239.25,3251.25,3251.25,965242
20-Jul-20,3214.25,3251.5,3190.25,3245.25,3245.25,771885
17-Jul-20,3198.25,3225.25,3194.75,3214,3214,804718
16-Jul-20,3223.25,3228.5,3188.5,3194.5,3194.5,1073827
15-Jul-20,3203,3233,3192,3219.5,3219.5,1419635
14-Jul-20,3150,3192,3119,3183.5,3183.5,1635280
13-Jul-20,3182,3226.25,3140.5,3148.25,3148.25,1318497
10-Jul-20,3142,3182,3111.5,3178.5,3178.5,1116626
9-Jul-20,3166,3170.75,3105.25,3141,3141,1277175
8-Jul-20,3135.25,3166.25,3125.5,3163.5,3163.5,1139690
7-Jul-20,3169.75,3184,3132.5,3136.5,3136.5,882615
6-Jul-20,3121,3174.75,3120.75,3172,3172,1089068
2-Jul-20,3101.5,3156.75,3095.5,3129,3129,970423
1-Jul-20,3085,3118,3062.75,3103,3103,870888
30-Jun-20,3046,3101,3030.25,3090.25,3090.25,844962
29-Jun-20,2986.25,3051.25,2983.5,3047.75,3047.75,894898
26-Jun-20,3071.5,3082,2992.75,3007,3007,1132229
25-Jun-20,3047,3079.5,3005.5,3070.75,3070.75,1062543
24-Jun-20,3113,3128.25,3019.5,3049,3049,1389332
23-Jun-20,3111.75,3145.5,3060.25,3118.5,3118.5,930977
22-Jun-20,3043,3114.75,3027.5,3110.75,3110.75,828328
19-Jun-20,3109.5,3161.26,3106.5,3161.26,3161.26,1067306
18-Jun-20,3114.5,3130.5,3075.5,3109,3109,87430
17-Jun-20,3122.25,3158,3105.25,3118,3118,109140
16-Jun-20,3077,3167,3071.25,3128.75,3128.75,261299
15-Jun-20,3002.5,3079.5,2935.25,3073,3073,379285
12-Jun-20,3015,3087.75,2982.25,3034.75,3034.75,676747
11-Jun-20,3183.75,3188.75,2996.25,3010.25,3010.25,1888206
10-Jun-20,3205,3227.25,3179.75,3186,3186,1203733
9-Jun-20,3227.5,3231,3190,3205.5,3205.5,916394
8-Jun-20,3192.25,3231.25,3183.25,3227.5,3227.5,790782
5-Jun-20,3113.5,3210.5,3106.25,3186.75,3186.75,1112781
4-Jun-20,3117,3127,3087.5,3110.5,3110.5,1009461
3-Jun-20,3077.75,3129.5,3074.25,3117.75,3117.75,732402
2-Jun-20,3052.75,3079.25,3034.25,3077,3077,764713
1-Jun-20,3032,3058.75,3007.75,3054,3054,714753
29-May-20,3036,3058.5,2992.25,3042,3042,1176313
28-May-20,3034.5,3065.5,3019.5,3038,3038,958717
27-May-20,2994.25,3039.75,2965.5,3035.5,3035.5,1168154
26-May-20,2948.75,3019.75,2947.75,2994.5,2994.5,1023998
22-May-20,2936.75,2957.25,2903.75,2953,2953,866849
21-May-20,2972,2973.5,2933,2937,2937,1079352
20-May-20,2913.75,2975.75,2908.5,2968.5,2968.5,865157
19-May-20,2945,2976.25,2913.75,2918.75,2918.75,921190
18-May-20,2860,2964.5,2850,2948,2948,768821
15-May-20,2846,2863,2809.5,2846.5,2846.5,1151670
14-May-20,2820.25,2853.75,2760.25,2847,2847,1353295
13-May-20,2840,2876.5,2786.25,2813,2813,1541126
12-May-20,2919,2939.75,2838,2852.5,2852.5,974692
11-May-20,2921,2946.5,2889.5,2922.75,2922.75,801756
8-May-20,2881.75,2932.75,2879.25,2928.5,2928.5,641598
7-May-20,2832.25,2894.75,2823.25,2880,2880,833230
6-May-20,2857.5,2886.25,2832,2833.5,2833.5,888865
5-May-20,2827,2889.5,2824.5,2858.25,2858.25,760646
4-May-20,2793,2835.75,2770.75,2825.25,2825.25,886987
1-May-20,2873,2879.5,2811.75,2821.75,2821.75,990942
30-Apr-20,2956.5,2965.25,2878.25,2902.5,2902.5,1134559
29-Apr-20,2870.75,2959.5,2860.75,2941,2941,912841
28-Apr-20,2867.75,2913.5,2851.25,2867.25,2867.25,974954
27-Apr-20,2828.75,2883,2812.75,2869,2869,695131
24-Apr-20,2777,2836,2755,2829.5,2829.5,718259
23-Apr-20,2790.25,2836.75,2772.5,2780.75,2780.75,1098113
22-Apr-20,2737.25,2808,2717.25,2788.5,2788.5,844258
21-Apr-20,2807,2833.25,2717.25,2732,2732,1350460
20-Apr-20,2861.75,2875.75,2804.25,2806.5,2806.5,951288
17-Apr-20,2858,2885.25,2821,2870,2870,958259
16-Apr-20,2767.5,2831.5,2746.5,2787.5,2787.5,960929
15-Apr-20,2843.5,2845.75,2751.25,2775,2775,861143
14-Apr-20,2760.5,2848.75,2752.5,2843,2843,735110
13-Apr-20,2807,2820.5,2710.25,2759.25,2759.25,800021
9-Apr-20,2737.5,2809.75,2700.25,2779.75,2779.75,1114248
8-Apr-20,2640.75,2752.5,2620.75,2735,2735,989636
7-Apr-20,2645.5,2749,2623.75,2642,2642,1179264
6-Apr-20,2483.25,2668.5,2483.25,2644.5,2644.5,758938
3-Apr-20,2514,2529.5,2448.75,2482.75,2482.75,823086
2-Apr-20,2458.25,2525,2424.75,2516.5,2516.5,1060722
1-Apr-20,2562.5,2562.5,2434.25,2448,2448,884677
31-Mar-20,2612.25,2639.25,2555.75,2569.75,2569.75,864900
30-Mar-20,2465,2621.5,2447,2611.25,2611.25,944238
27-Mar-20,2627,2635,2505.5,2524,2524,1022402
26-Mar-20,2471.5,2626,2401.75,2608,2608,1146174
25-Mar-20,2442.5,2561.5,2378.25,2467,2467,1397589
24-Mar-20,2233.25,2448,2230.25,2438,2438,1057349
23-Mar-20,2220.5,2385.5,2174,2220.5,2220.5,1317779
20-Mar-20,2365,2513,2343,2437.98,2437.98,1626055
19-Mar-20,2414.25,2474.25,2287.25,2403.25,2403.25,101131
18-Mar-20,2478.75,2498.75,2273.5,2414,2414,95464
17-Mar-20,2420.75,2554.25,2365,2495.5,2495.5,167283
16-Mar-20,2673.75,2698.5,2351,2416.25,2416.25,190088
13-Mar-20,2433,2708.5,2393.25,2696,2696,503889
12-Mar-20,2738.25,2773.5,2442,2469,2469,1447148
11-Mar-20,2861.75,2869.5,2703,2740.25,2740.25,1109823
10-Mar-20,2733.5,2884.75,2694.75,2865.75,2865.75,1061592
9-Mar-20,2916.5,2917,2713.5,2747.75,2747.75,806067
6-Mar-20,3024,3037,2898,2964,2964,913066
5-Mar-20,3110,3114,2996.75,3015.5,3015.5,718122
4-Mar-20,2988.75,3129.25,2976.75,3114.75,3114.75,647060
3-Mar-20,3077,3136.5,2973,2997,2997,1096486
2-Mar-20,2904,3093,2888,3065,3065,946817
28-Feb-20,2950.5,2995.75,2853,2951,2951,1735325
27-Feb-20,3101.25,3117,2944.5,2957,2957,1282240
26-Feb-20,3139,3182,3090.5,3110.25,3110.25,1070134
25-Feb-20,3224.25,3259.5,3117.25,3132.5,3132.5,1152006
24-Feb-20,3315,3315,3213.75,3226.25,3226.25,824521
21-Feb-20,3366.75,3369.5,3327.75,3339.25,3339.25,477927
20-Feb-20,3391.25,3397.5,3339.5,3369.25,3369.25,554873
19-Feb-20,3371.5,3394,3370.75,3387.25,3387.25,213909
18-Feb-20,3381.25,3392.5,3355.25,3369.25,3369.25,333634
14-Feb-20,3379,3388.25,3365.25,3381,3381,236867
13-Feb-20,3380.25,3384.75,3348.5,3377.5,3377.5,325469
12-Feb-20,3359.75,3381.5,3355.5,3380.5,3380.5,215754
11-Feb-20,3350.75,3374.5,3349.5,3357.5,3357.5,281600
10-Feb-20,3322,3353.5,3303.25,3353,3353,277254
7-Feb-20,3348.75,3350,3320.75,3325.5,3325.5,382351
6-Feb-20,3336,3357.5,3332.5,3345.25,3345.25,291379
5-Feb-20,3299.25,3338.25,3288.25,3335,3335,416320
4-Feb-20,3244.75,3305.25,3236,3299.5,3299.5,356578
3-Feb-20,3222,3267.25,3221.5,3245.5,3245.5,386183
31-Jan-20,3292.75,3297.5,3212.5,3224,3224,642183
30-Jan-20,3272,3295.25,3239.5,3289.75,3289.75,541849
29-Jan-20,3282.25,3292.75,3265.25,3272.5,3272.5,379821
28-Jan-20,3239.5,3285,3238.5,3278.25,3278.25,349143
27-Jan-20,3273,3273,3233,3239.5,3239.5,521503
24-Jan-20,3326.25,3337,3280.5,3293.5,3293.5,521297
23-Jan-20,3317,3327,3301.5,3326,3326,349429
22-Jan-20,3320.5,3337.5,3315.25,3319.75,3319.75,221789
21-Jan-20,3324.5,3330,3307.25,3319.5,3319.5,262273
17-Jan-20,3316.75,3330.25,3316,3325,3325,172211
16-Jan-20,3293.75,3318,3293.75,3316.5,3316.5,176499
15-Jan-20,3287.5,3299,3278,3293.75,3293.75,235400
14-Jan-20,3289,3296.5,3275.25,3288,3288,267615
13-Jan-20,3265.75,3291,3265.5,3289.75,3289.75,156703
10-Jan-20,3275.5,3287,3260.75,3264.75,3264.75,218016
9-Jan-20,3259.75,3276.75,3257.75,3276,3276,198451
8-Jan-20,3232,3267.5,3181,3260.25,3260.25,488406
7-Jan-20,3243,3254.5,3226,3235.25,3235.25,221754
6-Jan-20,3222.75,3249.5,3208.75,3243.5,3243.5,246527
3-Jan-20,3260.75,3263.25,3207,3235.5,3235.5,310875
2-Jan-20,3237,3261.75,3234.25,3259,3259,178832
31-Dec-19,3223,3236,3213,3231,3231,144320
30-Dec-19,3237.5,3244.5,3217.25,3223.5,3223.5,191801
27-Dec-19,3241.75,3254,3235.5,3237.5,3237.5,151910
26-Dec-19,3226.75,3244.75,3226.75,3244.5,3244.5,59828
24-Dec-19,3227.5,3231,3222.5,3225.75,3225.75,40939
23-Dec-19,3226.25,3234.25,3224.25,3227.25,3227.25,88119
20-Dec-19,3207.75,3231.02,3204,3231.02,3231.02,152944
19-Dec-19,3195.5,3209.25,3190.25,3207,3207,7317
18-Dec-19,3189.75,3198.75,3188,3194.75,3194.75,8339
17-Dec-19,3192.5,3199.25,3187.75,3192,3192,13568
16-Dec-19,3175,3198.75,3173.75,3194.25,3194.25,19693
13-Dec-19,3173.75,3185,3156.75,3172,3172,78098
12-Dec-19,3143.75,3177.25,3137,3168,3168,382964
11-Dec-19,3136,3144.5,3129.75,3143,3143,189582
10-Dec-19,3133.25,3143,3116.25,3136,3136,260448
9-Dec-19,3146.5,3149.5,3131.25,3134.5,3134.5,159703
6-Dec-19,3117.5,3151.25,3117,3146,3146,192303
5-Dec-19,3110.75,3124.75,3103.5,3117.75,3117.75,263471
4-Dec-19,3091.75,3119.5,3081.75,3111,3111,251916
3-Dec-19,3114,3122,3069.5,3091,3091,398053
2-Dec-19,3145,3157.75,3110.25,3114.25,3114.25,337301
29-Nov-19,3154.25,3155.5,3139.5,3143.75,3143.75,117741
27-Nov-19,3143.75,3155,3141.75,3153.75,3153.75,109230
26-Nov-19,3131.25,3144.75,3128,3143.75,3143.75,147559
25-Nov-19,3117.5,3133.5,3116.5,3132.75,3132.75,106466
22-Nov-19,3103.75,3114.5,3097.75,3111.5,3111.5,167387
21-Nov-19,3099.75,3114.5,3091.25,3104,3104,246821
20-Nov-19,3116.25,3118.5,3090.75,3109,3109,288461
19-Nov-19,3122,3132.5,3112.75,3118.5,3118.5,185564
18-Nov-19,3119.25,3128,3111,3121.75,3121.75,159079
15-Nov-19,3097.5,3119.5,3095.75,3118.25,3118.25,156320
14-Nov-19,3096.25,3099.75,3081.75,3097,3097,176971
13-Nov-19,3091.5,3097,3075.75,3095.5,3095.5,203289
12-Nov-19,3087.75,3102,3081.25,3092,3092,164987
11-Nov-19,3091,3092,3074.5,3087.5,3087.5,114085
8-Nov-19,3086.5,3092.5,3072.5,3090.5,3090.5,155419
7-Nov-19,3077.25,3097.5,3070.25,3086,3086,205063
6-Nov-19,3071.75,3078,3063.25,3075.5,3075.5,217605
5-Nov-19,3077.25,3085.75,3069.75,3072,3072,197388
4-Nov-19,3064.25,3083.5,3064.25,3075.75,3075.75,174837
1-Nov-19,3036.75,3065.25,3033,3063.25,3063.25,193991
31-Oct-19,3052.5,3052.75,3020,3035.75,3035.75,339183
30-Oct-19,3036.25,3055.5,3023.25,3047.75,3047.75,251594
29-Oct-19,3039,3046,3029.5,3035.75,3035.75,204832
28-Oct-19,3023,3042.75,3022,3036.25,3036.25,177810
25-Oct-19,3004,3026.5,3000,3020.25,3020.25,197825
24-Oct-19,3005.5,3015.5,2998.5,3004.25,3004.25,225499
23-Oct-19,2991.75,3007,2982,3005.75,3005.75,202708
22-Oct-19,3006.75,3014,2988,2994.5,2994.5,258327
21-Oct-19,2985,3007.5,2983.75,3006.5,3006.5,183087
18-Oct-19,2998.5,3001,2975,2988.25,2988.25,263667
17-Oct-19,2992.5,3008,2985.25,2998,2998,250867
16-Oct-19,2998.25,2998.25,2984.75,2991.5,2991.5,233214
15-Oct-19,2967,3003.25,2966.25,2997.75,2997.75,229519
14-Oct-19,2967.75,2982.25,2954,2965.5,2965.5,210619
11-Oct-19,2948.5,2993.75,2941.75,2970.75,2970.75,349487
10-Oct-19,2920,2953.75,2881.75,2941,2941,403091
9-Oct-19,2894,2932,2888.25,2919,2919,286742
8-Oct-19,2935.25,2950,2890.75,2892.5,2892.5,437173
7-Oct-19,2937.25,2959.25,2926.5,2937.5,2937.5,271879
4-Oct-19,2912.25,2953.25,2890.25,2951,2951,322583
3-Oct-19,2884.5,2913,2855,2911.75,2911.75,424733
2-Oct-19,2942.25,2949,2874,2880.5,2880.5,404895
1-Oct-19,2984.25,2994.25,2936.75,2937.75,2937.75,331879
30-Sep-19,2975.25,2986.25,2964.5,2978.5,2978.5,199855
27-Sep-19,2981.25,2993,2946,2963.75,2963.75,361744
26-Sep-19,2987,2995.5,2964.25,2980.5,2980.5,277246
25-Sep-19,2972,2991.75,2953.5,2986.25,2986.25,301205
24-Sep-19,3002.25,3012.5,2958.5,2970.25,2970.25,478998
23-Sep-19,2995,3008,2982,2997,2997,243011
20-Sep-19,3004.75,3016.25,3003.25,3013.61,3013.61,303170
19-Sep-19,3007.5,3022.25,2989,3006,3006,13729
18-Sep-19,3005.75,3011.25,2978.25,3006.25,3006.25,20187
17-Sep-19,3001.75,3006.5,2991.25,3005.5,3005.5,18363
16-Sep-19,2997.75,3003.25,2981,2999,2999,30303
13-Sep-19,3010.5,3024,3003.5,3006.5,3006.5,49788
12-Sep-19,3002.5,3021.75,3001,3011.75,3011.75,319497
11-Sep-19,2979.5,3004.5,2972.25,3002,3002,204351
10-Sep-19,2979.25,2984.75,2957.25,2978.5,2978.5,259700
9-Sep-19,2980,2991.75,2969.25,2978.25,2978.25,181052
6-Sep-19,2971,2988.25,2970.25,2980.75,2980.75,220131
5-Sep-19,2937.75,2986.75,2936.5,2972,2972,291346
4-Sep-19,2903.25,2939.5,2902,2938.5,2938.5,217291
3-Sep-19,2913.5,2926.5,2889,2906,2906,394439
30-Aug-19,2923.75,2946.5,2913.25,2924.75,2924.75,259821
29-Aug-19,2884.25,2930.75,2875.25,2926.75,2926.75,256909
28-Aug-19,2865.5,2891,2851.75,2889.75,2889.75,275588
27-Aug-19,2883.25,2899.5,2860,2865.5,2865.5,301020
26-Aug-19,2833.75,2888.25,2810,2883.25,2883.25,354113
23-Aug-19,2920.25,2936.75,2834,2855.5,2855.5,501966
22-Aug-19,2931.75,2939.75,2904,2922.25,2922.25,264640
21-Aug-19,2894,2932.5,2893,2929.25,2929.25,187679
20-Aug-19,2921,2932.75,2894.25,2898.25,2898.25,244063
19-Aug-19,2893,2932.25,2892.25,2923.75,2923.75,211871
16-Aug-19,2850,2894.75,2849.5,2891.5,2891.5,315805
15-Aug-19,2836,2871.75,2817.75,2848.5,2848.5,719454
14-Aug-19,2930,2936.5,2835.75,2840.75,2840.75,569458
13-Aug-19,2882.5,2944.25,2866.75,2932,2932,461077
12-Aug-19,2920.25,2930.75,2872.5,2880.25,2880.25,445371
9-Aug-19,2931,2936,2898.75,2919.75,2919.75,473100
8-Aug-19,2878.5,2941.5,2870.5,2940,2940,317162
7-Aug-19,2875,2891.25,2823,2880.5,2880.5,765873
6-Aug-19,2817.5,2884,2776,2876,2876,637888
5-Aug-19,2930.75,2933.5,2820.75,2830,2830,723771
2-Aug-19,2950.75,2961,2913.25,2932.5,2932.5,557195
1-Aug-19,2971.5,3014,2944.5,2952,2952,701486
31-Jul-19,3015.25,3020.5,2957.75,2982.25,2982.25,451065
30-Jul-19,3023,3027.5,3001.5,3012.25,3012.25,237838
29-Jul-19,3022.25,3027.5,3015.5,3021.75,3021.75,178198
26-Jul-19,3006.75,3029.5,3006,3024.5,3024.5,173468
25-Jul-19,3018.75,3027.75,2998,3006.5,3006.5,291736
24-Jul-19,3003.25,3022,2996,3021.5,3021.5,194065
23-Jul-19,2989,3008.75,2987.5,3008,3008,209110
22-Jul-19,2973.75,2993.5,2972.25,2989,2989,186865
19-Jul-19,3003.5,3009.75,2969.25,2977,2977,262655
18-Jul-19,2981.25,3005.5,2974.5,2997.5,2997.5,229943
17-Jul-19,3005.75,3013,2980.5,2985,2985,167007
16-Jul-19,3017,3021.75,3004.25,3007,3007,165821
15-Jul-19,3016,3024,3011,3017.25,3017.25,132130
12-Jul-19,3003,3017.75,3002,3015.5,3015.5,142816
11-Jul-19,2996.25,3006.75,2992.5,3004,3004,209744
10-Jul-19,2982.25,3007.5,2971.25,2997.5,2997.5,242428
9-Jul-19,2978.25,2986.25,2963.5,2982,2982,174556
8-Jul-19,2991.25,2994.75,2973.25,2978.5,2978.5,183018
5-Jul-19,3000,3005.5,2971.5,2990.5,2990.5,208873
3-Jul-19,2979.25,3001,2973.75,3000.25,3000.25,122088
2-Jul-19,2967.75,2980.25,2958.5,2979.5,2979.5,191244
1-Jul-19,2964,2982.25,2955.5,2967.75,2967.75,206810
28-Jun-19,2933.75,2955.25,2929.75,2944.25,2944.25,167475
27-Jun-19,2916,2936,2915,2931,2931,181879
26-Jun-19,2922.5,2939,2914.5,2918,2918,193670
25-Jun-19,2951.25,2958.25,2919.75,2922,2922,249219
24-Jun-19,2948.25,2961.5,2944.75,2952,2952,160580
21-Jun-19,2952.25,2956.75,2944,2953.9,2953.9,220993
20-Jun-19,2927.75,2959.75,2923.25,2955.75,2955.75,10647
19-Jun-19,2921.25,2932.25,2910.75,2929,2929,14448
18-Jun-19,2894,2931.75,2884.5,2921.75,2921.75,18230
17-Jun-19,2890.5,2900.5,2887.5,2892,2892,19085
14-Jun-19,2893.25,2898.75,2880.5,2890.5,2890.5,82327
13-Jun-19,2881.75,2896.5,2867.5,2894.5,2894.5,200890
12-Jun-19,2886,2890.75,2875.25,2881,2881,170033
11-Jun-19,2890,2911.5,2879.25,2887,2887,224585
10-Jun-19,2891,2905.75,2880.5,2889.25,2889.25,166943
7-Jun-19,2840.75,2886.25,2837.75,2875,2875,230882
6-Jun-19,2823.25,2853.25,2812.75,2845.75,2845.75,260902
5-Jun-19,2805.75,2829.75,2800.75,2827.75,2827.75,308867
4-Jun-19,2753,2807,2744,2805,2805,266160
3-Jun-19,2742.25,2763.75,2728.75,2749.5,2749.5,416559
31-May-19,2790,2791,2750,2752.5,2752.5,327277
30-May-19,2780.5,2799.25,2776.5,2790.5,2790.5,200684
29-May-19,2802,2806.25,2766.25,2780,2780,300492
28-May-19,2831,2841.25,2800.5,2805,2805,211121
24-May-19,2821.75,2842,2819.25,2831.75,2831.75,175700
23-May-19,2856.75,2858.5,2805.5,2819.5,2819.5,300590
22-May-19,2864.75,2869.75,2848.5,2857.5,2857.5,176205
21-May-19,2847.5,2870.75,2846.5,2866,2866,158252
20-May-19,2861.5,2876.75,2832.25,2844,2844,263910
17-May-19,2879.25,2887.75,2852.5,2862,2862,302279
16-May-19,2854.25,2894.25,2840.5,2878.5,2878.5,220248
15-May-19,2840,2860,2815,2855,2855,217593
14-May-19,2806.75,2854,2799.5,2839.25,2839.25,181543
13-May-19,2881.25,2881.25,2801.75,2807,2807,383783
10-May-19,2870.25,2893,2826,2887,2887,396057
9-May-19,2884.25,2885.5,2836.25,2872.75,2872.75,340659
8-May-19,2890.25,2899.25,2868.75,2887.25,2887.25,254506
7-May-19,2912,2930.75,2862.5,2890.75,2890.75,246925
6-May-19,2947.5,2947.5,2883.75,2932.5,2932.5,159243
